company_name,owner_name,trade_type,location,website_url,overall_rating,quality_rating,reliability_rating,communication_rating,review_count,years_on_checkatrade,vat_number,is_ltd,free_estimates,emergency_callout,profile_url,handle
"Cl Construction Ltd","Mr Charlie","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.85,,,,11,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/clconstructionltd",clconstructionltd
"PJL Plumbing & Bathrooms","Mr Paul","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.88,9.8,9.96,9.88,197,9,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/pjlplumbingandbathrooms",pjlplumbingandbathrooms
"Four CountiesTiling","Mr Matthew","Bathrooms","East Anglia","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,120,13,"204251556",Yes,Yes,Yes,"https://www.checkatrade.com/trades/fourcountiestiling",fourcountiestiling
"Lux Builders Group Ltd","Mr Max","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.78,9.83,9.75,9.75,48,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/luxbuildersgroupltd",luxbuildersgroupltd
"KV Design and Build Ltd","Mr Keith","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.96,9.92,10,9.96,262,10,"192436887",Yes,Yes,Yes,"https://www.checkatrade.com/trades/kvdesignandbuild",kvdesignandbuild
"FS Refurbishments Limited","Mr Florin","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,73,10,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/fsrefurbishmentslimited",fsrefurbishmentslimited
"Essex Pro Tiling","Mr Joe","Bathrooms","the ply","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,77,8,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/essexprotiling",essexprotiling
"Pulse Bathroom LTD","","Bathrooms","YOUR HOME","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,28,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/pulsebathroomltd",pulsebathroomltd
"C R Property Maintenance","Mr Ross","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,86,4,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/crpropertymaintenance1057668",crpropertymaintenance1057668
"Amora Designs Limited","Mr. Lee Sprawling","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,26,5,"",Yes,No,Yes,"https://www.checkatrade.com/trades/amoradesigns1025275",amoradesigns1025275
"That Bathroom Company","Mr Sean","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.86,9.83,9.9,9.86,68,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/thatbathroomcompany",thatbathroomcompany
"Bettis Carpentry And Build","Mr Paul","Bathrooms","most trades","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,95,8,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/bettiscarpentryandbuild",bettiscarpentryandbuild
"Miles Bathrooms and Kitchens Limited","Mr Michael","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,41,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/milesbathroomsandkitchenslimited",milesbathroomsandkitchenslimited
"K S Uk","Mr Kevin","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.94,9.83,10,10,38,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/ksuk1086018",ksuk1086018
"BRT Engineering Limited","Mr. Dragos Bertea","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.57,9.29,9.57,9.86,21,5,"401688309",Yes,Yes,Yes,"https://www.checkatrade.com/trades/brtengineering1047411",brtengineering1047411
"Fores","Mr Tony","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,24,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/orsbuilding",orsbuilding
"GC Plumbing and Bathrooms","Mr Glenn","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,30,7,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/gcplumbingandbathrooms",gcplumbingandbathrooms
"MY BATHROOM RENOVATION LIMITED","Mr. Mykola Yuzkiv","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.82,9.89,9.82,9.75,150,5,"404604433",Yes,Yes,Yes,"https://www.checkatrade.com/trades/mybathroomrenovationlimited969605",mybathroomrenovationlimited969605
"Brayne & Sons","Mr. Sonny Brayne","Bathrooms","all of","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.93,9.8,10,10,103,5,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/braynesonsplumbingandheating",braynesonsplumbingandheating
"L Wilson Building & Maintenance","Mr Lewis","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,62,6,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/lwilsonbuildingandmaintenance891887",lwilsonbuildingandmaintenance891887
"Octopus Plumbing Ltd","Mr Greg","Bathrooms","all aspects","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.9,9.85,9.92,9.92,164,11,"234987077",Yes,Yes,Yes,"https://www.checkatrade.com/trades/octopusplumbingltd",octopusplumbingltd
"P & R Plumbing","Mr Rob","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.96,9.93,10,9.96,845,16,"872680986",Yes,No,Yes,"https://www.checkatrade.com/trades/pandrplumbing",pandrplumbing
"Eco Building Solutions Ltd","Mr Nodir","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.94,9.96,10,9.87,162,8,"1511542749",Yes,Yes,Yes,"https://www.checkatrade.com/trades/ecobuildingsolutionsltd",ecobuildingsolutionsltd
"HOC Home Improvements","Mr. George Collins","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.9,9.86,10,9.86,92,10,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/hochomeimprovements",hochomeimprovements
"Pease Projects","Mr Brendan","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.93,9.8,10,10,5,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/peaseprojects",peaseprojects
"Imperial Heating And Plumbing Services Limited","Mr. Daniel Jones","Bathrooms","all your","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.83,9.83,9.83,9.83,72,5,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/imperialheatingandplumbingservicesltd",imperialheatingandplumbingservicesltd
"Haystone","Mr Anthony","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,49,9,"975365086",Yes,Yes,Yes,"https://www.checkatrade.com/trades/haystone",haystone
"Plumbing Matters (Surrey) Ltd","Mr Jerry","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.99,9.96,10,10,262,10,"264908477",Yes,Yes,Yes,"https://www.checkatrade.com/trades/plumbingmatters",plumbingmatters
"Seal Bathrooms","Mr Leon","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,195,17,"120907639",Yes,Yes,Yes,"https://www.checkatrade.com/trades/sealbathrooms",sealbathrooms
"Centurion Building Services Ltd","Mr Grant","Bathrooms","East Grinstead","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,106,7,"381582675",Yes,Yes,Yes,"https://www.checkatrade.com/trades/centurionbuildingservices",centurionbuildingservices
"Solution Homes","Mr William","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,6,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/solutionhomes",solutionhomes
"Coverwell","Mr Mark","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,46,4,"",Yes,No,Yes,"https://www.checkatrade.com/trades/coverwell",coverwell
"TSLV Construction Ltd","Vasil Vasilev","Bathrooms","Epsom and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.95,9.92,9.92,10,122,6,"",Yes,No,Yes,"https://www.checkatrade.com/trades/tslvconstructionltd",tslvconstructionltd
"TAPE RENOVATION LIMITED","Mr Cristian","Bathrooms","all types","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.95,10,10,9.86,64,7,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/taperenovationlimited",taperenovationlimited
"M Howell Plumbing","Mr Mark","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.82,9.55,10,9.91,223,12,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/mhowellplumbing",mhowellplumbing
"PS Experts Ltd","Mr Borislav","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.56,9.8,10,10,282,15,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/psexpertsltd",psexpertsltd
"Flowstead Plumbing And Building Services","Mr Paul","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.88,9.93,9.93,9.79,14,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/flowsteadplumbingandbuildingservices",flowsteadplumbingandbuildingservices
"Protrade Build","Mr Raymond","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,44,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/protradebuild",protradebuild
"Integral Property Ltd","Mr Martin","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,245,15,"285214305",Yes,Yes,Yes,"https://www.checkatrade.com/trades/integralpropertyltd",integralpropertyltd
"Blue Collar Construction","Mr. Azad Singh","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.93,9.89,10,9.89,37,4,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/bluecollarconstruction",bluecollarconstruction
"Mann Made Bathrooms & Kitchens","Mr Danny","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.98,10,9.93,10,50,4,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/mannmadebathroomskitchens",mannmadebathroomskitchens
"DSE Property Services Limited","Mr Daniel","Bathrooms","all aspects","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,127,9,"414263033",Yes,Yes,Yes,"https://www.checkatrade.com/trades/dsepropertyservices",dsepropertyservices
"POJ Installations","Mr Worapoj","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.67,9.67,9.67,9.67,30,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/pojinstallations",pojinstallations
"Refurb Essex Bathrooms","Mr Radu","Bathrooms","all types","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.88,9.88,9.92,9.84,35,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/refurbessexbathrooms",refurbessexbathrooms
"D&G Installation","Mr Donald","Bathrooms","Dartford and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,3,1,"",Yes,No,Yes,"https://www.checkatrade.com/trades/dginstallation",dginstallation
"Habitus","Mr Lee","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,52,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/habitus",habitus
"Plumb Source Plumbing & Maintenance","Mr Robert","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.57,9.43,9.61,9.65,108,7,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/plumbsourceplumbingandmaintena",plumbsourceplumbingandmaintena
"South East Plumbing Ltd","Mr Graeme","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.6,9.6,9.4,9.8,26,4,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/southeastplumbing",southeastplumbing
"Bathroom Kitchen Fitter & Plumber","Mr Lukasz","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,22,3,"",Yes,No,Yes,"https://www.checkatrade.com/trades/bathroomkitchenfitterandplumber",bathroomkitchenfitterandplumber
"Techno Fault","Mr. Nizam Berro","Bathrooms","Sheffield","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.94,9.82,10,10,41,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/technofault",technofault
"Kitchens and Bathrooms 4 U","Mr Andrew","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",8.76,8.86,8.57,8.86,12,3,"",No,No,Yes,"https://www.checkatrade.com/trades/kitchensandbathrooms4u",kitchensandbathrooms4u
"Albashar Construction","Mr Abdulkarim","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,2,,"",No,Yes,Yes,"https://www.checkatrade.com/trades/albasharconstruction",albasharconstruction
"KMC Kitchens & Bathrooms","Mr Christopher","Bathrooms","the following","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,2,2,"",No,Yes,Yes,"https://www.checkatrade.com/trades/kmckitchensbathrooms",kmckitchensbathrooms
"Baker & Son Plumbing","Mr Trevor","Bathrooms","Kirton Lindsey","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,7,1,"",Yes,No,Yes,"https://www.checkatrade.com/trades/bakersonplumbing",bakersonplumbing
"Limelight Kitchen Fitting Specialist","Mr Michael","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,116,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/limelightkitchenfittingspecialist",limelightkitchenfittingspecialist
"O Leadbetter","Mr. Oliver Leadbetter","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.83,9.88,9.63,10,40,5,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/oleadbetter",oleadbetter
"Handshake Builder","Mr Mariusz","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.72,9.5,9.83,9.83,13,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/handshakebuilder",handshakebuilder
"Sands & Vossen LTD","Mr Dominic","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,39,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/sandsandvossen",sandsandvossen
"Quickfix Plumber","Mr Mohammad","Bathrooms","our community","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.75,9.68,9.79,9.79,25,2,"",Yes,No,Yes,"https://www.checkatrade.com/trades/quickfixplumber1110616",quickfixplumber1110616
"JDS Home improvements","Mr Jamie","Bathrooms","kitchen and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.76,9.71,9.71,9.86,14,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jdshomeimprovements",jdshomeimprovements
"AHM Installations","Mr Charles","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.92,,,,35,9,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/ahminstallations",ahminstallations
"RLS Carpentry & Building Services Ltd","Mr Richard","Bathrooms","Paignton TQ","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.95,9.86,10,10,42,7,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/rlscarpentryandbuildingserviceltd",rlscarpentryandbuildingserviceltd
"Access And Mobility Bathrooms Ltd","Mr Lee","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,7,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/accessandmobilitybathrooms",accessandmobilitybathrooms
"Angel Bathrooms & Plumbing","Mr Dave","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,374,17,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/angelbathroomsandplumbing",angelbathroomsandplumbing
"Housemates Kitchens & Bathrooms","Mr Leon","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.97,9.92,10,10,205,11,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/housemateskitchensandbathrooms",housemateskitchensandbathrooms
"Shoreline Bathrooms and Kitchens","Mr Ollie","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.94,10,9.91,9.91,71,4,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/shorelinebathroomsandkitchens",shorelinebathroomsandkitchens
"JM Farrington Property Maintenance & Plumbing Ltd","Mr Jake","Bathrooms","small local","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.8,9.93,10,9.93,318,10,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jmfarringtonpropertymaintenanc",jmfarringtonpropertymaintenanc
"K&M Plumbing & Heating","Mr Mark","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.75,9.75,9.75,9.75,68,6,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/mdplumbingandheating",mdplumbingandheating
